serial,mcpm10,mcpm10_aqi,mcpm1x0,mcpm2x5,mcpm2x5_aqi,mcpm4x0,ncpm0x5,ncpm10,ncpm1x0,ncpm2x5,ncpm4x0,rh,temperature,tpsize,timestamp,cloud_account_id,cloud_device_id,is_indoor,is_public,latitude,longitude,time_delta
81432039072,3.75,3.75,3.5,3.75,16.0,3.75,30.5,36.0,35.5,36.0,36.0,83.25,6.48,0.54,2022-12-16 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.75,2.75,2.5,2.75,11.75,2.75,21.5,25.5,25.5,25.5,25.5,82.25,6.72,0.52,2022-12-16 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.25,3.25,3.0,3.25,14.0,3.25,27.25,32.25,32.25,32.25,32.25,83.25,5.48,0.53,2022-12-16 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.25,5.25,4.75,5.25,22.0,5.25,43.25,51.25,51.0,51.25,51.25,84.75,4.75,0.59,2022-12-16 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.5,6.0,6.0,6.25,26.0,6.5,51.5,61.75,61.0,61.75,61.75,84.75,4.22,0.64,2022-12-16 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,5.0,5.75,24.0,6.0,46.5,55.25,54.75,55.25,55.25,85.0,3.98,0.64,2022-12-16 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.75,5.0,5.5,23.0,5.75,46.0,54.5,54.25,54.5,54.5,84.75,3.98,0.62,2022-12-16 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,5.25,6.0,25.0,6.0,49.0,58.5,57.5,58.5,58.5,85.0,3.95,0.62,2022-12-16 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.25,6.0,6.0,6.0,25.0,6.0,53.25,63.25,62.5,62.75,63.25,84.25,3.58,0.62,2022-12-16 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,5.75,6.0,25.0,6.0,51.5,61.25,60.25,61.0,61.25,84.0,3.92,0.62,2022-12-16 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.5,4.5,4.25,4.25,18.0,4.5,37.25,43.75,43.5,43.75,43.75,83.0,5.3,0.6,2022-12-16 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.25,2.25,2.0,2.25,9.25,2.25,16.75,20.0,19.75,20.0,20.0,70.0,7.98,0.55,2022-12-16 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.25,1.25,1.0,1.25,5.0,1.25,12.0,14.0,14.0,14.0,14.0,58.25,10.28,0.51,2022-12-16 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.5,1.5,1.0,1.5,6.0,1.5,11.5,13.5,13.5,13.5,13.5,45.5,15.02,0.51,2022-12-16 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,10.25,12.25,12.0,12.25,12.25,33.0,20.1,0.5,2022-12-16 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,10.0,11.5,11.25,11.5,11.5,31.75,20.18,0.5,2022-12-16 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.25,1.25,1.0,1.25,5.0,1.25,11.25,13.0,13.0,13.0,13.0,34.0,18.75,0.5,2022-12-16 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,11.0,13.0,13.0,13.0,13.0,43.0,14.85,0.5,2022-12-16 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.5,1.5,1.5,1.5,6.0,1.5,12.75,14.75,14.75,14.75,14.75,57.5,10.0,0.5,2022-12-16 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.5,2.5,2.25,2.5,10.5,2.5,19.25,22.5,22.5,22.5,22.5,63.25,8.78,0.5,2022-12-16 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.25,3.75,16.0,3.75,30.25,35.5,35.5,35.5,35.5,68.0,7.68,0.52,2022-12-17 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,5.0,5.0,21.0,5.0,42.25,49.75,49.75,49.75,49.75,74.75,6.48,0.52,2022-12-17 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.5,5.5,5.0,5.5,23.0,5.5,46.0,54.0,53.75,54.0,54.0,77.5,6.65,0.52,2022-12-17 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.25,5.25,5.0,5.25,22.0,5.25,44.75,52.75,52.25,52.75,52.75,78.25,6.3,0.52,2022-12-17 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.75,4.75,4.5,4.75,20.0,4.75,41.25,48.75,48.5,48.75,48.75,79.5,5.43,0.52,2022-12-17 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,37.0,43.75,43.75,43.75,43.75,80.0,4.5,0.52,2022-12-17 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,33.0,39.0,38.75,39.0,39.0,78.75,4.53,0.52,2022-12-17 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.0,4.0,17.0,4.0,31.25,36.75,36.75,36.75,36.75,78.25,3.85,0.52,2022-12-17 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.0,3.75,16.0,3.75,31.0,36.75,36.0,36.75,36.75,78.75,3.25,0.54,2022-12-17 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.75,4.0,17.0,4.0,32.75,38.5,38.25,38.5,38.5,78.0,2.9,0.52,2022-12-17 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,34.5,40.75,40.5,40.75,40.75,78.5,2.5,0.52,2022-12-17 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,35.5,41.75,41.5,41.75,41.75,79.5,1.88,0.53,2022-12-17 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,34.5,40.5,40.25,40.5,40.5,80.0,1.72,0.53,2022-12-17 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,33.25,39.0,39.0,39.0,39.0,77.75,3.22,0.54,2022-12-17 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.75,4.75,4.75,4.75,20.0,4.75,40.5,47.75,47.5,47.75,47.75,70.25,5.6,0.52,2022-12-17 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,33.75,40.25,40.0,40.25,40.25,61.5,8.25,0.52,2022-12-17 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.75,4.0,17.0,4.0,31.25,36.5,36.25,36.5,36.5,56.25,10.15,0.52,2022-12-17 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,25.0,29.5,29.25,29.5,29.5,47.0,12.77,0.52,2022-12-17 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.5,2.5,2.25,2.5,10.5,2.5,19.75,23.0,23.0,23.0,23.0,38.5,15.62,0.5,2022-12-17 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.5,2.5,2.25,2.5,10.5,2.5,20.5,24.25,24.0,24.25,24.25,46.25,11.98,0.5,2022-12-17 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,22.25,26.25,26.25,26.25,26.25,42.75,14.85,0.5,2022-12-17 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,25.75,30.5,30.25,30.25,30.25,49.75,12.2,0.5,2022-12-17 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.25,3.75,16.0,3.75,29.25,34.5,34.5,34.5,34.5,64.25,7.22,0.51,2022-12-17 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.75,4.75,4.5,4.75,20.0,4.75,41.5,48.75,48.5,48.75,48.75,70.0,5.7,0.52,2022-12-17 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.25,5.25,5.0,5.25,22.0,5.25,43.75,51.5,51.0,51.5,51.5,75.25,4.78,0.52,2022-12-18 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.25,5.25,5.0,5.25,22.0,5.25,46.0,54.25,53.75,54.25,54.25,77.5,4.32,0.52,2022-12-18 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.75,5.5,5.75,24.0,5.75,49.5,58.25,58.0,58.25,58.25,79.5,4.22,0.53,2022-12-18 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.75,5.0,5.75,24.0,5.75,48.75,57.75,57.25,57.75,57.75,79.5,3.92,0.52,2022-12-18 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.25,5.25,5.0,5.25,22.0,5.25,46.5,54.75,54.75,54.75,54.75,78.25,3.75,0.52,2022-12-18 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.25,4.25,4.0,4.25,18.0,4.25,37.25,43.5,43.5,43.5,43.5,67.75,4.5,0.53,2022-12-18 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.75,3.75,3.25,3.75,16.0,3.75,30.75,36.5,36.25,36.5,36.5,58.0,4.88,0.52,2022-12-18 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,25.0,29.25,29.0,29.25,29.25,59.0,4.03,0.53,2022-12-18 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.5,3.0,13.0,3.0,22.75,26.75,26.75,26.75,26.75,59.0,3.65,0.52,2022-12-18 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.5,2.5,2.0,2.5,10.5,2.5,21.5,25.5,25.25,25.5,25.5,60.0,3.1,0.53,2022-12-18 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,19.25,22.5,22.25,22.5,22.5,57.5,3.32,0.53,2022-12-18 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,19.0,22.5,22.5,22.5,22.5,60.5,2.25,0.51,2022-12-18 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.75,2.75,2.25,2.75,11.75,2.75,22.75,27.0,26.75,27.0,27.0,64.75,1.33,0.53,2022-12-18 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.5,3.0,13.0,3.0,25.25,29.75,29.5,29.75,29.75,66.0,1.68,0.53,2022-12-18 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.75,1.75,1.75,1.75,7.25,1.75,15.5,18.25,18.25,18.25,18.25,52.0,5.2,0.52,2022-12-18 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,10.5,12.5,12.5,12.5,12.5,40.0,8.07,0.51,2022-12-18 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,10.25,12.0,12.0,12.0,12.0,37.75,8.82,0.5,2022-12-18 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,10.25,11.75,11.75,11.75,11.75,32.25,12.3,0.49,2022-12-18 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,9.25,11.0,11.0,11.0,11.0,25.75,15.65,0.5,2022-12-18 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,9.5,11.0,11.0,11.0,11.0,25.25,15.9,0.49,2022-12-18 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.0,1.0,1.0,1.0,4.0,1.0,8.0,10.0,10.0,10.0,10.0,26.25,14.98,0.47,2022-12-18 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,1.5,1.5,1.5,1.5,6.0,1.5,11.5,13.25,13.25,13.25,13.25,32.25,11.2,0.46,2022-12-18 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,15.0,18.0,18.0,18.0,18.0,41.5,6.62,0.47,2022-12-18 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,14.5,17.5,17.5,17.5,17.5,42.25,5.12,0.48,2022-12-18 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,15.5,18.5,18.25,18.5,18.5,44.75,3.92,0.5,2022-12-19 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,18.5,21.5,21.5,21.5,21.5,47.5,2.88,0.49,2022-12-19 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,20.25,24.25,24.25,24.25,24.25,49.5,2.17,0.5,2022-12-19 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.5,2.5,2.0,2.5,10.5,2.5,22.25,26.0,26.0,26.0,26.0,52.0,1.42,0.5,2022-12-19 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.75,2.75,2.5,2.75,11.75,2.75,23.25,27.75,27.25,27.75,27.75,55.0,0.62,0.51,2022-12-19 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.25,2.25,2.25,2.25,9.25,2.25,22.25,26.0,26.0,26.0,26.0,53.25,0.78,0.5,2022-12-19 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.5,2.5,2.25,2.5,10.5,2.5,22.75,26.75,26.5,26.75,26.75,52.25,1.0,0.51,2022-12-19 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,24.0,28.5,28.25,28.5,28.5,52.75,0.82,0.5,2022-12-19 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,24.5,29.5,29.0,29.5,29.5,52.75,0.72,0.5,2022-12-19 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,24.25,29.25,28.75,29.25,29.25,51.5,0.88,0.51,2022-12-19 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,27.0,31.75,31.75,31.75,31.75,53.25,0.48,0.52,2022-12-19 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,27.75,32.75,32.5,32.75,32.75,53.5,0.45,0.52,2022-12-19 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,28.0,33.0,33.0,33.0,33.0,55.5,0.0,0.52,2022-12-19 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,28.75,34.0,33.75,34.0,34.0,57.0,0.0,0.54,2022-12-19 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,3.75,4.0,17.0,4.0,32.5,38.75,38.5,38.75,38.75,50.0,2.58,0.53,2022-12-19 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.5,3.5,3.25,3.5,15.0,3.5,29.25,34.75,34.75,34.75,34.75,42.25,6.1,0.51,2022-12-19 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,24.0,28.5,28.0,28.5,28.5,38.75,7.0,0.5,2022-12-19 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.5,2.5,2.0,2.5,10.5,2.5,20.25,23.5,23.25,23.5,23.5,31.75,10.65,0.49,2022-12-19 17:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,2.75,3.0,13.0,3.0,22.0,26.0,26.0,26.0,26.0,28.5,12.4,0.51,2022-12-19 18:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,22.25,26.25,26.25,26.25,26.25,24.25,15.42,0.52,2022-12-19 19:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.5,2.5,2.0,2.5,10.5,2.5,19.0,22.0,22.0,22.0,22.0,23.25,16.05,0.5,2022-12-19 20:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,17.0,20.0,19.25,20.0,20.0,27.75,11.82,0.49,2022-12-19 21:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,2.0,2.0,2.0,2.0,8.0,2.0,18.0,21.25,21.25,21.25,21.25,34.5,8.02,0.5,2022-12-19 22:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,24.75,29.5,29.0,29.5,29.5,38.5,6.75,0.51,2022-12-19 23:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.25,3.25,3.25,3.25,14.0,3.25,28.0,33.0,33.0,33.0,33.0,40.5,5.95,0.52,2022-12-20 00:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.0,4.0,4.0,4.0,17.0,4.0,34.5,41.0,40.25,40.75,41.0,48.25,4.65,0.55,2022-12-20 01:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.5,4.5,4.0,4.5,19.0,4.5,37.75,45.0,44.25,45.0,45.0,54.25,4.08,0.55,2022-12-20 02:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.0,5.0,4.75,5.0,21.0,5.0,43.75,51.75,51.5,51.75,51.75,56.0,3.92,0.54,2022-12-20 03:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.5,5.5,5.25,5.5,23.0,5.5,48.75,57.5,57.5,57.5,57.5,55.25,4.85,0.54,2022-12-20 04:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.5,5.5,5.25,5.5,23.0,5.5,46.25,54.75,54.0,54.5,54.75,52.5,5.05,0.53,2022-12-20 05:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.5,4.5,4.25,4.5,19.0,4.5,39.75,47.0,46.75,47.0,47.0,55.25,3.22,0.52,2022-12-20 06:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.75,4.75,4.75,4.75,20.0,4.75,43.75,51.25,51.25,51.25,51.25,63.25,1.5,0.54,2022-12-20 07:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.0,3.0,3.0,3.0,13.0,3.0,27.5,32.5,32.25,32.5,32.5,52.5,3.12,0.52,2022-12-20 08:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,3.25,3.25,3.25,3.25,14.0,3.25,29.0,34.25,34.25,34.25,34.25,52.5,2.38,0.53,2022-12-20 09:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,4.5,4.5,4.5,4.5,19.0,4.5,40.75,47.75,47.5,47.75,47.75,57.0,1.6,0.54,2022-12-20 10:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,5.75,5.75,5.5,5.75,24.0,5.75,51.75,61.25,60.75,61.25,61.25,65.25,0.28,0.56,2022-12-20 11:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.25,6.0,6.0,6.25,26.0,6.25,56.5,66.5,66.25,66.5,66.5,65.25,0.6,0.56,2022-12-20 12:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.25,6.0,6.0,6.25,26.0,6.25,56.75,67.0,66.75,67.0,67.0,59.0,1.88,0.55,2022-12-20 13:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,6.0,6.0,25.0,6.0,54.25,64.0,63.25,64.0,64.0,52.5,3.32,0.54,2022-12-20 14:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.75,6.0,6.0,6.75,28.0,6.75,56.0,66.0,65.5,65.75,66.0,48.0,4.8,0.54,2022-12-20 15:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
81432039072,6.0,6.0,6.0,6.0,25.0,6.0,51.0,60.5,60.0,60.5,60.5,42.5,6.82,0.54,2022-12-20 16:00:00,c4257c0qi9clu8nikfgg,c5e99utomcjt2d3sngc0,False,True,36.001427,-78.938232,15.0
